Date,Country,CumulativeTotalCases,DailyNewCases,ActiveCases,CumulativeTotalDeaths,DailyNewDeaths
2020-2-15,USA,15.0,0.0,12.0,0.0,0.0
2020-2-16,USA,15.0,0.0,12.0,0.0,0.0
2020-2-17,USA,15.0,0.0,12.0,0.0,0.0
2020-2-18,USA,15.0,0.0,12.0,0.0,0.0
2020-2-19,USA,15.0,0.0,12.0,0.0,0.0
2020-2-20,USA,15.0,0.0,10.0,0.0,0.0
2020-2-21,USA,35.0,20.0,29.0,0.0,0.0
2020-2-22,USA,35.0,0.0,29.0,0.0,0.0
2020-2-23,USA,35.0,0.0,28.0,0.0,0.0
2020-2-24,USA,53.0,18.0,48.0,0.0,0.0
2020-2-25,USA,57.0,4.0,51.0,0.0,0.0
2020-2-26,USA,60.0,3.0,54.0,0.0,0.0
2020-2-27,USA,60.0,0.0,54.0,0.0,0.0
2020-2-28,USA,63.0,3.0,57.0,0.0,0.0
2020-2-29,USA,68.0,5.0,60.0,1.0,1.0
2020-3-01,USA,75.0,7.0,65.0,1.0,0.0
2020-3-02,USA,100.0,25.0,85.0,6.0,5.0
2020-3-03,USA,124.0,24.0,106.0,9.0,3.0
2020-3-04,USA,158.0,34.0,138.0,11.0,2.0
2020-3-05,USA,221.0,63.0,200.0,12.0,1.0
2020-3-06,USA,319.0,98.0,289.0,15.0,3.0
2020-3-07,USA,435.0,116.0,401.0,19.0,4.0
2020-3-08,USA,541.0,106.0,504.0,22.0,3.0
2020-3-09,USA,704.0,163.0,663.0,26.0,4.0
2020-3-10,USA,994.0,290.0,949.0,30.0,4.0
2020-3-11,USA,1301.0,307.0,1248.0,38.0,8.0
2020-3-12,USA,2255.0,954.0,2207.0,40.0,2.0
2020-3-13,USA,3168.0,913.0,3111.0,47.0,7.0
2020-3-14,USA,3898.0,730.0,3791.0,57.0,10.0
2020-3-15,USA,4885.0,987.0,4752.0,72.0,15.0
2020-3-16,USA,6111.0,1226.0,5941.0,94.0,22.0
2020-3-17,USA,8234.0,2123.0,8005.0,121.0,27.0
2020-3-18,USA,11602.0,3368.0,11316.0,171.0,50.0
2020-3-19,USA,16591.0,4989.0,16239.0,240.0,69.0
2020-3-20,USA,22762.0,6171.0,22290.0,312.0,72.0
2020-3-21,USA,28182.0,5420.0,27601.0,377.0,65.0
2020-3-22,USA,38032.0,9850.0,37277.0,513.0,136.0
2020-3-23,USA,49127.0,11095.0,48047.0,694.0,181.0
2020-3-24,USA,61106.0,11979.0,59620.0,965.0,271.0
2020-3-25,USA,74944.0,13838.0,73078.0,1273.0,308.0
2020-3-26,USA,93139.0,18195.0,89351.0,1637.0,364.0
2020-3-27,USA,112626.0,19487.0,107585.0,2136.0,499.0
2020-3-28,USA,132308.0,19682.0,125793.0,2792.0,656.0
2020-3-29,USA,152756.0,20448.0,144353.0,3295.0,503.0
2020-3-30,USA,176628.0,23872.0,166302.0,4115.0,820.0
2020-3-31,USA,202889.0,26261.0,189567.0,5214.0,1099.0
2020-4-01,USA,230718.0,27829.0,214293.0,6486.0,1272.0
2020-4-02,USA,261573.0,30855.0,242243.0,7694.0,1208.0
2020-4-03,USA,295243.0,33670.0,272520.0,8989.0,1295.0
2020-4-04,USA,330404.0,35161.0,303479.0,10566.0,1577.0
2020-4-05,USA,356742.0,26338.0,324893.0,12001.0,1435.0
2020-4-06,USA,389375.0,32633.0,354112.0,13511.0,1510.0
2020-4-07,USA,424606.0,35231.0,384838.0,15813.0,2302.0
2020-4-08,USA,457684.0,33078.0,413164.0,18033.0,2220.0
2020-4-09,USA,491951.0,34267.0,443721.0,20182.0,2149.0
2020-4-10,USA,526679.0,34728.0,475127.0,22487.0,2305.0
2020-4-11,USA,556880.0,30201.0,499631.0,24563.0,2076.0
2020-4-12,USA,583220.0,26340.0,521798.0,26330.0,1767.0
2020-4-13,USA,610784.0,27564.0,543926.0,28073.0,1743.0
2020-4-14,USA,640361.0,29577.0,568386.0,30706.0,2633.0
2020-4-15,USA,672240.0,31879.0,587541.0,33417.0,2711.0
2020-4-16,USA,702956.0,30716.0,606686.0,35687.0,2270.0
2020-4-17,USA,736879.0,33923.0,635346.0,38302.0,2615.0
2020-4-18,USA,766190.0,29311.0,654175.0,40231.0,1929.0
2020-4-19,USA,791844.0,25654.0,674281.0,41833.0,1602.0
2020-4-20,USA,821703.0,29859.0,699979.0,43823.0,1990.0
2020-4-21,USA,849197.0,27494.0,713788.0,46582.0,2759.0
2020-4-22,USA,881482.0,32285.0,740901.0,49008.0,2426.0
2020-4-23,USA,913416.0,31934.0,766631.0,51437.0,2429.0
2020-4-24,USA,949546.0,36130.0,776546.0,53441.0,2004.0
2020-4-25,USA,984557.0,35011.0,800517.0,55557.0,2116.0
2020-4-26,USA,1010796.0,26239.0,823584.0,56744.0,1187.0
2020-4-27,USA,1034793.0,23997.0,824894.0,58177.0,1433.0
2020-4-28,USA,1061792.0,26999.0,844907.0,60729.0,2552.0
2020-4-29,USA,1091553.0,29761.0,865953.0,63199.0,2470.0
2020-4-30,USA,1123499.0,31946.0,886889.0,65492.0,2293.0
2020-5-01,USA,1159597.0,36098.0,910221.0,67467.0,1975.0
2020-5-02,USA,1188822.0,29225.0,924276.0,69207.0,1740.0
2020-5-03,USA,1215296.0,26474.0,942312.0,70390.0,1183.0
2020-5-04,USA,1240485.0,25189.0,954513.0,71732.0,1342.0
2020-5-05,USA,1266749.0,26264.0,963261.0,74161.0,2429.0
2020-5-06,USA,1292557.0,25808.0,971809.0,76747.0,2586.0
2020-5-07,USA,1321958.0,29401.0,992211.0,78932.0,2185.0
2020-5-08,USA,1351185.0,29227.0,1009936.0,80679.0,1747.0
2020-5-09,USA,1376865.0,25680.0,1016764.0,82146.0,1467.0
2020-5-10,USA,1397214.0,20349.0,1028193.0,83377.0,1231.0
2020-5-11,USA,1416147.0,18933.0,1038665.0,84460.0,1083.0
2020-5-12,USA,1440494.0,24347.0,1033993.0,86380.0,1920.0
2020-5-13,USA,1464064.0,23570.0,1036291.0,88257.0,1877.0
2020-5-14,USA,1492059.0,27995.0,1055787.0,90060.0,1803.0
2020-5-15,USA,1520148.0,28089.0,1070467.0,91726.0,1666.0
2020-5-16,USA,1543961.0,23813.0,1079738.0,92979.0,1253.0
2020-5-17,USA,1563953.0,19992.0,1092386.0,93872.0,893.0
2020-5-18,USA,1587316.0,23363.0,1100280.0,94899.0,1027.0
2020-5-19,USA,1609250.0,21934.0,1111292.0,96489.0,1590.0
2020-5-20,USA,1632356.0,23106.0,1122529.0,97939.0,1450.0
2020-5-21,USA,1661045.0,28689.0,1134816.0,99395.0,1456.0
2020-5-22,USA,1686349.0,25304.0,1102139.0,100724.0,1329.0
2020-5-23,USA,1708150.0,21801.0,1108851.0,101765.0,1041.0
2020-5-24,USA,1727312.0,19162.0,1118636.0,102403.0,638.0
2020-5-25,USA,1746484.0,19172.0,1120584.0,103056.0,653.0
2020-5-26,USA,1766384.0,19900.0,1119570.0,103831.0,775.0
2020-5-27,USA,1787383.0,20999.0,1122067.0,105394.0,1563.0
2020-5-28,USA,1811379.0,23996.0,1128440.0,106641.0,1247.0
2020-5-29,USA,1837115.0,25736.0,1138089.0,107880.0,1239.0
2020-5-30,USA,1860865.0,23750.0,1142173.0,108918.0,1038.0
2020-5-31,USA,1881687.0,20822.0,1092992.0,109584.0,666.0
2020-6-01,USA,1900750.0,19063.0,1091492.0,110283.0,699.0
2020-6-02,USA,1923591.0,22841.0,1075489.0,111427.0,1144.0
2020-6-03,USA,1945088.0,21497.0,1048477.0,112547.0,1120.0
2020-6-04,USA,1968465.0,23377.0,1042075.0,113600.0,1053.0
2020-6-05,USA,1994258.0,25793.0,1047833.0,114599.0,999.0
2020-6-06,USA,2017392.0,23134.0,1053816.0,115334.0,735.0
2020-6-07,USA,2037100.0,19708.0,1059915.0,115735.0,401.0
2020-6-08,USA,2055900.0,18800.0,1060994.0,116315.0,580.0
2020-6-09,USA,2075692.0,19792.0,1061918.0,117415.0,1100.0
2020-6-10,USA,2097513.0,21821.0,1056017.0,118434.0,1019.0
2020-6-11,USA,2121393.0,23880.0,1067398.0,119352.0,918.0
2020-6-12,USA,2148815.0,27422.0,1064935.0,120134.0,782.0
2020-6-13,USA,2175258.0,26443.0,1073280.0,120881.0,747.0
2020-6-14,USA,2195164.0,19906.0,1076622.0,121223.0,342.0
2020-6-15,USA,2215807.0,20643.0,1072514.0,121642.0,419.0
2020-6-16,USA,2242680.0,26873.0,1081051.0,122503.0,861.0
2020-6-17,USA,2270317.0,27637.0,1084786.0,123338.0,835.0
2020-6-18,USA,2299125.0,28808.0,1100135.0,124096.0,758.0
2020-6-19,USA,2333111.0,33986.0,1103189.0,124840.0,744.0
2020-6-20,USA,2368155.0,35044.0,1116913.0,125438.0,598.0
2020-6-21,USA,2395020.0,26865.0,1133237.0,125712.0,274.0
2020-6-22,USA,2427288.0,32268.0,1140196.0,126076.0,364.0
2020-6-23,USA,2465056.0,37768.0,1157488.0,126953.0,877.0
2020-6-24,USA,2504847.0,39791.0,1172473.0,127779.0,826.0
2020-6-25,USA,2546323.0,41476.0,1198948.0,128444.0,665.0
2020-6-26,USA,2594543.0,48220.0,1227800.0,129111.0,667.0
2020-6-27,USA,2639918.0,45375.0,1255131.0,129640.0,529.0
2020-6-28,USA,2682106.0,42188.0,1283204.0,129940.0,300.0
2020-6-29,USA,2725476.0,43370.0,1300836.0,130290.0,350.0
2020-6-30,USA,2775142.0,49666.0,1323106.0,131014.0,724.0
2020-7-01,USA,2829426.0,54284.0,1355287.0,131709.0,695.0
2020-7-02,USA,2889598.0,60172.0,1386411.0,132389.0,680.0
2020-7-03,USA,2950878.0,61280.0,1425647.0,133021.0,632.0
2020-7-04,USA,3002194.0,51316.0,1451939.0,133304.0,283.0
2020-7-05,USA,3049465.0,47271.0,1470052.0,133570.0,266.0
2020-7-06,USA,3102462.0,52997.0,1490718.0,133967.0,397.0
2020-7-07,USA,3161554.0,59092.0,1518759.0,134972.0,1005.0
2020-7-08,USA,3226654.0,65100.0,1546556.0,135881.0,909.0
2020-7-09,USA,3291064.0,64410.0,1574427.0,136860.0,979.0
2020-7-10,USA,3366021.0,74957.0,1615426.0,137739.0,879.0
2020-7-11,USA,3431981.0,65960.0,1651916.0,138494.0,755.0
2020-7-12,USA,3491538.0,59557.0,1682901.0,138899.0,405.0
2020-7-13,USA,3555832.0,64294.0,1713920.0,139368.0,469.0
2020-7-14,USA,3625931.0,70099.0,1733736.0,140327.0,959.0
2020-7-15,USA,3700536.0,74605.0,1758784.0,141359.0,1032.0
2020-7-16,USA,3775803.0,75267.0,1798762.0,142350.0,991.0
2020-7-17,USA,3852875.0,77072.0,1814393.0,143321.0,971.0
2020-7-18,USA,3917869.0,64994.0,1844421.0,144153.0,832.0
2020-7-19,USA,3983888.0,66019.0,1885373.0,144597.0,444.0
2020-7-20,USA,4046184.0,62296.0,1899659.0,145136.0,539.0
2020-7-21,USA,4116422.0,70238.0,1932047.0,146321.0,1185.0
2020-7-22,USA,4190882.0,74460.0,1944384.0,147576.0,1255.0
2020-7-23,USA,4261813.0,70931.0,1974771.0,148755.0,1179.0
2020-7-24,USA,4341315.0,79502.0,2004128.0,149954.0,1199.0
2020-7-25,USA,4411232.0,69917.0,2034639.0,150879.0,925.0
2020-7-26,USA,4468012.0,56780.0,2060334.0,151368.0,489.0
2020-7-27,USA,4528282.0,60270.0,2074786.0,151958.0,590.0
2020-7-28,USA,4595609.0,67327.0,2086154.0,153293.0,1335.0
2020-7-29,USA,4662817.0,67208.0,2094137.0,154771.0,1478.0
2020-7-30,USA,4732262.0,69445.0,2119151.0,156641.0,1870.0
2020-7-31,USA,4805584.0,73322.0,2148356.0,158089.0,1448.0
2020-8-01,USA,4865654.0,60070.0,2169059.0,159154.0,1065.0
2020-8-02,USA,4916294.0,50640.0,2198987.0,159585.0,431.0
2020-8-03,USA,4964738.0,48444.0,2179539.0,160178.0,593.0
2020-8-04,USA,5021781.0,57043.0,2199268.0,161599.0,1421.0
2020-8-05,USA,5078684.0,56903.0,2190146.0,162948.0,1349.0
2020-8-06,USA,5138248.0,59564.0,2210839.0,164170.0,1222.0
2020-8-07,USA,5202569.0,64321.0,2231953.0,165528.0,1358.0
2020-8-08,USA,5261217.0,58648.0,2265142.0,166574.0,1046.0
2020-8-09,USA,5310246.0,49029.0,2285935.0,167111.0,537.0
2020-8-10,USA,5358442.0,48196.0,2281797.0,167665.0,554.0
2020-8-11,USA,5415527.0,57085.0,2296017.0,169159.0,1494.0
2020-8-12,USA,5472455.0,56928.0,2290010.0,170602.0,1443.0
2020-8-13,USA,5527084.0,54629.0,2309427.0,171917.0,1315.0
2020-8-14,USA,5589138.0,62054.0,2334855.0,173101.0,1184.0
2020-8-15,USA,5643647.0,54509.0,2356064.0,174218.0,1117.0
2020-8-16,USA,5682422.0,38775.0,2372345.0,174747.0,529.0
2020-8-17,USA,5722682.0,40260.0,2361871.0,175329.0,582.0
2020-8-18,USA,5768037.0,45355.0,2366862.0,176723.0,1394.0
2020-8-19,USA,5813822.0,45785.0,2356813.0,178038.0,1315.0
2020-8-20,USA,5860435.0,46613.0,2365512.0,179136.0,1098.0
2020-8-21,USA,5913038.0,52603.0,2381903.0,180296.0,1160.0
2020-8-22,USA,5957426.0,44388.0,2401684.0,181331.0,1035.0
2020-8-23,USA,5993441.0,36015.0,2415534.0,181790.0,459.0
2020-8-24,USA,6032579.0,39138.0,2402605.0,182270.0,480.0
2020-8-25,USA,6075628.0,43049.0,2405301.0,183550.0,1280.0
2020-8-26,USA,6119981.0,44353.0,2384686.0,184874.0,1324.0
2020-8-27,USA,6165796.0,45815.0,2391906.0,186025.0,1151.0
2020-8-28,USA,6215807.0,50011.0,2410298.0,187139.0,1114.0
2020-8-29,USA,6260959.0,45152.0,2419157.0,188111.0,972.0
2020-8-30,USA,6296610.0,35651.0,2435296.0,188492.0,381.0
2020-8-31,USA,6332869.0,36259.0,2440943.0,189025.0,533.0
2020-9-01,USA,6376631.0,43762.0,2441040.0,190182.0,1157.0
2020-9-02,USA,6419062.0,42431.0,2429248.0,191301.0,1119.0
2020-9-03,USA,6464937.0,45875.0,2442683.0,192425.0,1124.0
2020-9-04,USA,6518610.0,53673.0,2414002.0,193474.0,1049.0
2020-9-05,USA,6561637.0,43027.0,2424970.0,194185.0,711.0
2020-9-06,USA,6594941.0,33304.0,2437581.0,194646.0,461.0
2020-9-07,USA,6619753.0,24812.0,2427874.0,194936.0,290.0
2020-9-08,USA,6648421.0,28668.0,2417485.0,195399.0,463.0
2020-9-09,USA,6686509.0,38088.0,2401842.0,196612.0,1213.0
2020-9-10,USA,6726895.0,40386.0,2405860.0,197694.0,1082.0
2020-9-11,USA,6774560.0,47665.0,2413232.0,198817.0,1123.0
2020-9-12,USA,6815084.0,40524.0,2419028.0,199535.0,718.0
2020-9-13,USA,6848396.0,33312.0,2426363.0,199963.0,428.0
2020-9-14,USA,6884400.0,36004.0,2407935.0,200436.0,473.0
2020-9-15,USA,6923683.0,39283.0,2405054.0,201631.0,1195.0
2020-9-16,USA,6964962.0,41279.0,2389622.0,202658.0,1027.0
2020-9-17,USA,7012436.0,47474.0,2399284.0,203558.0,900.0
2020-9-18,USA,7063033.0,50597.0,2410823.0,204503.0,945.0
2020-9-19,USA,7108172.0,45139.0,2421343.0,205183.0,680.0
2020-9-20,USA,7142488.0,34316.0,2427865.0,205502.0,319.0
2020-9-21,USA,7177758.0,35270.0,2413432.0,205870.0,368.0
2020-9-22,USA,7215573.0,37815.0,2403034.0,206847.0,977.0
2020-9-23,USA,7257771.0,42198.0,2388708.0,207984.0,1137.0
2020-9-24,USA,7304452.0,46681.0,2394620.0,208899.0,915.0
2020-9-25,USA,7356331.0,51879.0,2401254.0,209793.0,894.0
2020-9-26,USA,7400685.0,44354.0,2400069.0,210557.0,764.0
2020-9-27,USA,7434636.0,33951.0,2396656.0,210851.0,294.0
2020-9-28,USA,7471959.0,37323.0,2383366.0,211196.0,345.0
2020-9-29,USA,7517620.0,45661.0,2387874.0,212162.0,966.0
2020-9-30,USA,7560536.0,42916.0,2375634.0,213126.0,964.0
2020-10-01,USA,7608010.0,47474.0,2384028.0,214036.0,910.0
2020-10-02,USA,7660753.0,52743.0,2394494.0,214947.0,911.0
2020-10-03,USA,7708974.0,48221.0,2398636.0,215682.0,735.0
2020-10-04,USA,7743479.0,34505.0,2401320.0,216050.0,368.0
2020-10-05,USA,7784199.0,40720.0,2394883.0,216474.0,424.0
2020-10-06,USA,7830630.0,46431.0,2399250.0,217287.0,813.0
2020-10-07,USA,7880713.0,50083.0,2379103.0,218228.0,941.0
2020-10-08,USA,7939905.0,59192.0,2392544.0,219151.0,923.0
2020-10-09,USA,8000561.0,60656.0,2411733.0,220106.0,955.0
2020-10-10,USA,8055560.0,54999.0,2439163.0,220841.0,735.0
2020-10-11,USA,8099175.0,43615.0,2442480.0,221189.0,348.0
2020-10-12,USA,8145083.0,45908.0,2430310.0,221529.0,340.0
2020-10-13,USA,8201647.0,56564.0,2439642.0,222372.0,843.0
2020-10-14,USA,8261073.0,59426.0,2441570.0,223340.0,968.0
2020-10-15,USA,8328493.0,67420.0,2464650.0,224219.0,879.0
2020-10-16,USA,8399677.0,71184.0,2458519.0,225185.0,966.0
2020-10-17,USA,8458522.0,58845.0,2477965.0,225829.0,644.0
2020-10-18,USA,8509447.0,50925.0,2501488.0,226339.0,510.0
2020-10-19,USA,8565638.0,56191.0,2510304.0,226790.0,451.0
2020-10-20,USA,8632474.0,66836.0,2532829.0,227739.0,949.0
2020-10-21,USA,8699502.0,67028.0,2536601.0,228974.0,1235.0
2020-10-22,USA,8775568.0,76066.0,2561452.0,229927.0,953.0
2020-10-23,USA,8859469.0,83901.0,2600733.0,230815.0,888.0
2020-10-24,USA,8938309.0,78840.0,2633549.0,231647.0,832.0
2020-10-25,USA,9002367.0,64058.0,2664461.0,232087.0,440.0
2020-10-26,USA,9072063.0,69696.0,2670386.0,232618.0,531.0
2020-10-27,USA,9152395.0,80332.0,2705067.0,233674.0,1056.0
2020-10-28,USA,9234808.0,82413.0,2726689.0,234726.0,1052.0
2020-10-29,USA,9329491.0,94683.0,2768525.0,235791.0,1065.0
2020-10-30,USA,9430306.0,100815.0,2825764.0,236738.0,947.0
2020-10-31,USA,9522295.0,91989.0,2876866.0,237738.0,1000.0
2020-11-01,USA,9600175.0,77880.0,2910875.0,238216.0,478.0
2020-11-02,USA,9688148.0,87973.0,2929003.0,238788.0,572.0
2020-11-03,USA,9790884.0,102736.0,2982160.0,240017.0,1229.0
2020-11-04,USA,9899876.0,108992.0,3029874.0,241360.0,1343.0
2020-11-05,USA,10026975.0,127099.0,3104444.0,242593.0,1233.0
2020-11-06,USA,10162872.0,135897.0,3188032.0,243909.0,1316.0
2020-11-07,USA,10295275.0,132403.0,3264330.0,245021.0,1112.0
2020-11-08,USA,10406656.0,111381.0,3337810.0,245686.0,665.0
2020-11-09,USA,10529126.0,122470.0,3384010.0,246414.0,728.0
2020-11-10,USA,10684348.0,155222.0,3488023.0,247922.0,1508.0
2020-11-11,USA,10830502.0,146154.0,3584157.0,249450.0,1528.0
2020-11-12,USA,11000131.0,169629.0,3669046.0,250777.0,1327.0
2020-11-13,USA,11184137.0,184006.0,3788595.0,252245.0,1468.0
2020-11-14,USA,11346620.0,162483.0,3878322.0,253633.0,1388.0
2020-11-15,USA,11494973.0,148353.0,3979027.0,254383.0,750.0
2020-11-16,USA,11649751.0,154778.0,4048993.0,255211.0,828.0
2020-11-17,USA,11822558.0,172807.0,4149573.0,256912.0,1701.0
2020-11-18,USA,11996099.0,173541.0,4239496.0,258990.0,2078.0
2020-11-19,USA,12194605.0,198506.0,4356702.0,261123.0,2133.0
2020-11-20,USA,12396079.0,201474.0,4481226.0,263213.0,2090.0
2020-11-21,USA,12575460.0,179381.0,4569115.0,264874.0,1661.0
2020-11-22,USA,12727276.0,151816.0,4667870.0,265795.0,921.0
2020-11-23,USA,12899093.0,171817.0,4740581.0,266890.0,1095.0
2020-11-24,USA,13085048.0,185955.0,4834316.0,269149.0,2259.0
2020-11-25,USA,13265912.0,180864.0,4804574.0,271557.0,2408.0
2020-11-26,USA,13427099.0,161187.0,4916243.0,273121.0,1564.0
2020-11-27,USA,13590041.0,162942.0,4980251.0,274615.0,1494.0
2020-11-28,USA,13739722.0,149681.0,5028536.0,275923.0,1308.0
2020-11-29,USA,13888943.0,149221.0,5108917.0,276831.0,908.0
2020-11-30,USA,14052172.0,163229.0,5150796.0,278145.0,1314.0
2020-12-01,USA,14244209.0,192037.0,5227825.0,280932.0,2787.0
2020-12-02,USA,14453897.0,209688.0,5298460.0,283910.0,2978.0
2020-12-03,USA,14677309.0,223412.0,5417909.0,286895.0,2985.0
2020-12-04,USA,14913310.0,236001.0,5549511.0,289700.0,2805.0
2020-12-05,USA,15128874.0,215564.0,5628076.0,292145.0,2445.0
